date,EMB,ICLN,SRLN
2022-04-20 04:00:00,78.12904357910156,19.680553436279297,33.864105224609375
2022-04-21 04:00:00,77.4220199584961,18.719831466674805,33.87923049926758
2022-04-22 04:00:00,76.59855651855469,18.40593147277832,33.84895706176758
2022-04-25 04:00:00,77.49688720703125,18.40593147277832,33.87166213989258
2022-04-26 04:00:00,76.96456909179688,17.90178871154785,33.72789001464844
2022-04-27 04:00:00,76.7566146850586,18.120567321777344,33.720314025878906
2022-04-28 04:00:00,76.89803314208984,18.196664810180664,33.780845642089844
2022-04-29 04:00:00,75.59213256835938,17.920812606811523,33.6522216796875
2022-05-02 04:00:00,75.17789459228516,17.949352264404297,33.485076904296875
2022-05-03 04:00:00,75.4952621459961,18.234712600708008,33.530670166015625
2022-05-04 04:00:00,76.78968811035156,18.99567985534668,33.57623291015625
2022-05-05 04:00:00,75.63719940185547,18.253738403320312,33.50028991699219
2022-05-06 04:00:00,74.61837768554688,17.663986206054688,33.31796646118164
2022-05-09 04:00:00,73.95861053466797,16.60814094543457,33.067283630371094
2022-05-10 04:00:00,74.3260498046875,16.598630905151367,33.01410675048828
2022-05-11 04:00:00,74.65174865722656,16.11351203918457,32.61909484863281
2022-05-12 04:00:00,74.70186614990234,15.99936866760254,32.31523513793945
